,PART I,,,,,,,,,,PART II,,,,,,,,,,,
8ba195f8-83f6-4840-be50-b3f90f8793ac,ALL,E2,A,General Sailor,Career Information,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the requirements for and the benefits and consequences of various types of military discharges,All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,"Recognize the purpose of the U.S. Navy Regulations, the types of Punitive and Administrative discharges, and the reasons for General and Other Than Honorable discharges.",Knowledge/Performance Test,,,,N/A
448ee90b-ea02-4a3e-b0f5-d0798d810d9a,ALL,E2,A,General Sailor,Career Information,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the policy regarding personal responsibilities and consequences of drug and alcohol abuse,All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,Discuss the ways to use alcohol appropriately with 100% participation,Knowledge/Performance Test,,,,N/A
0bc8cc9f-4461-4d72-8d3c-d60fc9196281,ALL,E2,A,General Sailor,Career Information,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Describe the role of the Command Drug and Alcohol Programs Advisor (DAPA),All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,Adhere to the Navy Standard to not Abuse Drugs with 100% Participation.,Knowledge/Performance Test,,,,N/A
dc62c3ab-dc6f-4099-9c40-23661961c834,ALL,E2,A,General Sailor,Career Information,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the programs that lead to Navy Officer commissions,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
c588ff4a-2d35-445e-b05d-c91cfd2e157a,ALL,E2,A,General Sailor,Career Information,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the options for special programs and/or assignments,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
e5b1d123-82b0-4767-b46d-803ed702e8fb,ALL,E2,A,General Sailor,Career Information,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,"Know the roles and functions of Master Chief Petty Officer of The Navy (MCPON), Fleet/Force (FLTCM/FORCM) and Command Master Chief (CMDCM)",All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,Identify Navy Officer rank insignia and headgear,Knowledge/Performance Test,,,,N/A
5d89e8c4-572d-4cfa-8906-f5d5d6382514,ALL,E2,A,General Sailor,Career Information,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the function of the Command Career Counselor (CCC),All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
638f0d2a-c060-41e0-8d80-53fbad54d0c3,ALL,E2,A,General Sailor,Career Information,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know how to prepare leave requests via the Navy Standard Integrated Personnel System (NSIPS),All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
0239d547-9b90-4bd9-86ac-91994c460f2d,ALL,E2,A,General Sailor,Career Information,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,"Know the purpose, components, and links to Navy Knowledge Online (NKO) and Naval Personnel Command (NPC) websites",All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
72a7f6ac-aae9-459a-b91f-8ff4f5dbfcf9,ALL,E2,A,General Sailor,Training,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Maintain qualification records,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
90b5126e-e826-46cb-bfb5-e6867698421f,ALL,E2,A,General Sailor,Training,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Describe the function of the Personnel Qualification Standard (PQS) system,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
e58202b9-3bcf-4462-87b8-bd22959ae383,ALL,E2,A,General Sailor,Training,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Describe the function of the departmental and division training petty officer,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
4dbe0a3b-dd07-4f4d-a70a-bbf34df666bb,ALL,E2,A,General Sailor,Training,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Describe the function of the Educational Services Officer (ESO),All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
ef6158be-fe6e-48e8-a9f2-1ae106d74db7,ALL,E2,A,General Sailor,Training,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Be familiar with the purpose and utilization of the Learning and Development Roadmap (LaDR),All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
9c954ef8-8c94-4c98-b176-b63f7e4494d4,ALL,E2,A,General Sailor,Training,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Explain the procedures to access your Learning and Development Roadmap (LaDR),All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
3c54de33-c773-4dcc-9621-c7f331b94675,ALL,E2,A,General Sailor,Management/Administration,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Perform the basic procedures outlined in the Maintenance and Material Management (3M),All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
7cd54625-a033-4aca-961c-37200db3b016,ALL,E2,A,General Sailor,Management/Administration,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Describe the purpose of the Maintenance and Material Management (3M) systems,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
644a4cb2-617a-4d37-a62c-83d524fe81a1,ALL,E2,A,General Sailor,Sea Power,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know general Naval history and the evolution of today's Navy,All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,Comprehend which ships of the U.S. Navy were made famous through significant events,Knowledge/Performance Test,,,,N/A
9cb25732-3b99-4187-91f8-d7a2a2a0ea1f,ALL,E2,A,General Sailor,Sea Power,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,"Know the components of United States sea power: Navy, Merchant Marine, Coast Guard, and Military Sealift Command",All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
0b5f4ff4-524b-4422-be56-b55559887ff0,ALL,E2,A,General Sailor,"Customs, Traditions, and Courtesies",NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Understand the meaning and recite the Sailor's Creed,All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,"As a sailor understand the importance of the navy core values, sailor's creed, core attributes, and ethos IAW U.S. Navy regulations",Knowledge/Performance Test,,,,N/A
fec96968-a3cc-422f-84f3-99f09fb1b868,ALL,E2,A,General Sailor,Organization,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Explain the purpose and function of the Chain of Command,All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,Define the chain of command and its purpose,Knowledge/Performance Test,,,,N/A
147218d3-9306-44d6-8d88-a104edb81258,ALL,E2,A,General Sailor,Organization,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Summarize scope and purpose of the Standard Organization and Regulations Manual (SORM) of the US Navy,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
8c6c9039-2500-48e3-8543-e748550824c5,ALL,E2,A,General Sailor,Organization,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Review the content of the Command's Standard Organization and Regulations Manual (SORM),All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
180c322f-773b-4937-8e42-b7cffc390d21,ALL,E2,A,General Sailor,Leadership,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Describe the concepts of Navy core values,All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,Know the purpose and meaning of Navy Core Values,Knowledge/Performance Test,,,,N/A
cce3cb4c-344b-4efa-8bd0-b8cf4735512f,ALL,E2,A,General Sailor,International Agreements,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the general provisions of the Geneva Convention concerning treatment and rights of Prisoners of War,All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,"Comprehend the provisions of the Law of Armed Conflict, Articles of the Code of Conduct, and the Geneva Convention",Knowledge/Performance Test,,,,N/A
2cbc7f7f-5c22-4156-af1c-2be2edbdb265,ALL,E2,A,General Sailor,International Agreements,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the general provisions of the Law of Armed Conflict,All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,"Comprehend the provisions of the Law of Armed Conflict, Articles of the Code of Conduct, and the Geneva Convention",Knowledge/Performance Test,,,,N/A
04b8acba-ad60-49c0-adf0-8e14efffa71c,ALL,E2,A,General Sailor,Security Requirements,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,"Know the basic security policies, requirements and procedures for handling classified material and Information",All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
04823fe1-f63f-4778-8d07-976962ca09d6,ALL,E2,A,General Sailor,Security Requirements,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the basic security requirements and procedures pertaining to Information Systems (IS) security,All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,As a sailor comply with information awareness security requirements when utilizing computer assets IAW Navy guidance and directives.,Knowledge/Performance Test,,,,N/A
7bba85fe-098e-4935-a865-058b7e32c293,ALL,E2,A,General Sailor,Security Requirements,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the basic security requirements and procedures pertaining to telephone security,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
f15bf7a7-769d-4e60-8ad0-604c2f6f0dd1,ALL,E2,A,General Sailor,Security Requirements,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the difference between official and unofficial Internet-based Capability (IbC ) posts,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
c2043ee5-c43d-43bb-8948-a615f98e60ff,ALL,E2,A,General Sailor,Security Requirements,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the responsibilities in handling command critical information,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
66a4b0e9-4ddf-4403-b52d-7d329cd0edea,ALL,E2,A,General Sailor,Security Requirements,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Understand and employ Operations Security (OPSEC),All Sailor Task (ships),No,A-500-0613,LifeSkills,G-School,CENSERVSUPP,CTTL,Practice Operations Security (OPSEC),Knowledge/Performance Test,,,,N/A
43800f3e-0275-4ec5-8baa-5e432399e614,ALL,E2,A,General Sailor,Programs and Policies,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the purpose of the Navy’s sponsor program,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
69da1b3c-80e5-4d91-9525-5fe570050f76,ALL,E2,A,General Sailor,Programs and Policies,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the purpose of the health and physical readiness program,All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,Comprehend the purpose and requirements of the Physical Readiness Program,Knowledge/Performance Test,,,,N/A
b8037506-8d17-4224-bb23-b7aabd1a6325,ALL,E2,A,General Sailor,Programs and Policies,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the provisions of the privacy act,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
712c4712-5d62-4d4a-a1a0-6b554d61582b,ALL,E2,A,General Sailor,Programs and Policies,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the definition of and policies pertaining to sexual harassment,All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,Know the sexual harassment reporting procedures,Knowledge/Performance Test,,,,N/A
548cf2bb-71ad-41aa-a9c3-edc12897b597,ALL,E2,A,General Sailor,Programs and Policies,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the standards of conduct and professional ethics,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
fbda6f5e-baa1-4c8a-abf7-2e0a79724832,ALL,E2,A,General Sailor,Programs and Policies,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,"Know the provisions of the Navy's integrity and efficiency program (fraud, waste, and abuse)",All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
630ccb64-0ec5-4c46-83f3-8f7f85abc3bc,ALL,E2,A,General Sailor,Programs and Policies,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the procedures for state and national voting,All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,"A  sailor understand the process and responsibility for voting in national, state, and local elections IAW applicable instructions and directives",Knowledge/Performance Test,,,,N/A
773edafd-3b54-44d7-8457-f0d68327a624,ALL,E2,A,General Sailor,Programs and Policies,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the policy for equal opportunity and human rights,All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,Comprehend the Navy Equal Opportunity (EO) Program,Knowledge/Performance Test,,,,N/A
2f4bd52b-0561-4fe7-ba9a-a3e0d6cc7a88,ALL,E2,A,General Sailor,Programs and Policies,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the policy on fraternization,All Sailor Task (ships),No,A-500-0613,LifeSkills,G-School,CENSERVSUPP,CTTL,Take appropriate action to stop a fraternization situation,Knowledge/Performance Test,,,,N/A
0077fed1-8c17-4a9d-b7e1-e78b9e827381,ALL,E2,A,General Sailor,Programs and Policies,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the purpose of the Navy’s energy conservation program,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
ebf3873e-76db-4337-b911-c93a30a9531b,ALL,E2,A,General Sailor,Programs and Policies,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,"Know the controls for environmental conditions and pollution (plastics at sea, ozone depletions, etc.)",All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
7649d339-af06-447a-9d46-21554e663b4e,ALL,E2,A,General Sailor,Programs and Policies,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the provisions of the family ombudsman program,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
c49dede0-7694-42ca-84f6-4156da37c2d2,ALL,E2,A,General Sailor,Programs and Policies,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the sources of information concerning services available to single sailors and Navy families,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
154def8b-cffc-49ed-99bf-fb38e351b37c,ALL,E2,A,General Sailor,Programs and Policies,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the basic fundamentals of Quality Assurance (QA),All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
9f6519f4-29c0-40c7-b8fe-196c740f7a42,ALL,E2,A,General Sailor,Programs and Policies,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know how to communicate with elected officials,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
0a6f0095-4773-40f4-8b72-10b2df3a8314,ALL,E2,A,General Sailor,Programs and Policies,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the purpose of the Navy’s religious program,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
b2c894a8-cbd5-444e-a6f1-08d7c9bbbd5e,ALL,E2,A,General Sailor,Programs and Policies,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the function of the command Equal Opportunity Advisor (EOA),All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,Understand the Command Managed Equal Opportunity (CMEO) Program,Knowledge/Performance Test,,,,N/A
c90908ee-9099-4442-b7b7-4781ef1a781a,ALL,E2,A,General Sailor,Programs and Policies,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the policy for trafficking in persons,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
d52ff6ad-1973-4394-8651-e613a4a87ab8,ALL,E2,A,General Sailor,Programs and Policies,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the Navy's zero tolerance policy,All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,"Given a scenario, adhere to the Navy standard to not abuse drugs with 100% participation.",Knowledge/Performance Test,,,,N/A
